rx0,ry0,rx1,ry1,rx2,ry2,rx3,ry3,rx4,ry4,rx5,ry5,rx6,ry6,rx7,ry7,rx8,ry8,rx9,ry9,rx10,ry10,rx11,ry11,rx12,ry12,rx13,ry13,rx14,ry14,rx15,ry15,rx16,ry16,rx17,ry17,rx18,ry18,rx19,ry19,rx20,ry20,label
0.0,0.0,-0.05243021249771118,-0.027661800384521484,-0.08858078718185425,-0.08827650547027588,-0.09876474738121038,-0.144250750541687,-0.09431195259094238,-0.19256478548049927,-0.0588151216506958,-0.1489802598953247,-0.07182902097702026,-0.17656409740447998,-0.06471073627471924,-0.13046252727508545,-0.056711018085479736,-0.08948469161987305,-0.03199589252471924,-0.15510040521621704,-0.04673266410827637,-0.18190014362335205,-0.041832566261291504,-0.12510526180267334,-0.03605872392654419,-0.08224278688430786,-0.002761363983154297,-0.15575844049453735,-0.014618217945098877,-0.19155985116958618,-0.01809108257293701,-0.13698190450668335,-0.017611682415008545,-0.09256935119628906,0.026629626750946045,-0.15263736248016357,0.030433952808380127,-0.21223664283752441,0.03068387508392334,-0.25085622072219854,0.028648793697357178,-0.28782910108566284,I
0.0,0.0,-0.051232218742370605,-0.027034997940063477,-0.08629560470581055,-0.08967995643615723,-0.09592729806900024,-0.14607179164886475,-0.09179240465164185,-0.19366371631622314,-0.05649369955062866,-0.14938759803771973,-0.06919354200363159,-0.17869335412979126,-0.06268507242202759,-0.13229900598526,-0.05468493700027466,-0.09121614694595337,-0.029352962970733643,-0.15499478578567505,-0.043103158473968506,-0.183971107006073,-0.03924340009689331,-0.1268509030342102,-0.03451567888259888,-0.08358985185623169,-0.00027424097061157227,-0.1548824906349182,-0.011901438236236572,-0.1918576955795288,-0.016378581523895264,-0.13739228248596191,-0.016865432262420654,-0.09299302101135254,0.029216349124908447,-0.15113794803619385,0.03255283832550049,-0.21020972728729248,0.03250628709793091,-0.2486033439636231,0.030222296714782715,-0.2856943905353546,I
0.0,0.0,-0.05018603801727295,-0.030197739601135254,-0.08570694923400879,-0.09554868936538696,-0.0932997465133667,-0.15254658460617065,-0.0890815258026123,-0.1997929811477661,-0.05448794364929199,-0.15476524829864502,-0.06642895936965942,-0.18296170234680176,-0.06145274639129639,-0.13497298955917358,-0.05451124906539917,-0.09505587816238403,-0.02672600746154785,-0.159149169921875,-0.039234161376953125,-0.18768012523651123,-0.037322998046875,-0.1296197772026062,-0.0341762900352478,-0.08607709407806396,0.0023509860038757324,-0.15762001276016235,-0.007695615291595459,-0.19421875476837158,-0.012625396251678467,-0.140191912651062,-0.01403045654296875,-0.09643006324768066,0.030830681324005127,-0.15307921171188354,0.03240048885345459,-0.212274968624115,0.030871272087097168,-0.25036659836769104,0.027823030948638916,-0.2862728834152222,I
0.0,0.0,-0.05070728063583374,-0.029130876064300537,-0.08596265316009521,-0.09067696332931519,-0.09426820278167725,-0.14737510681152344,-0.08843761682510376,-0.19464528560638428,-0.055373966693878174,-0.14840376377105713,-0.06627911329269409,-0.178391695022583,-0.05996447801589966,-0.13312619924545288,-0.05249667167663574,-0.09379881620407104,-0.028332114219665527,-0.1545419692993164,-0.04000777006149292,-0.18362396955490112,-0.03609210252761841,-0.12856930494308472,-0.031845033168792725,-0.08634549379348755,0.0004960298538208008,-0.15507513284683228,-0.00856083631515503,-0.19205665588378906,-0.011892378330230713,-0.14084404706954956,-0.012408018112182617,-0.09833449125289917,0.029398441314697266,-0.15239638090133667,0.031517207622528076,-0.21019738912582397,0.030118048191070557,-0.24718213081359863,0.026817023754119873,-0.2820285558700562,I
0.0,0.0,-0.05281931161880493,-0.02280789613723755,-0.09222787618637085,-0.08100348711013794,-0.10412150621414185,-0.1376987099647522,-0.09842777252197266,-0.1874827742576599,-0.06681126356124878,-0.1445310115814209,-0.07814562320709229,-0.17085802555084229,-0.06747269630432129,-0.12523239850997925,-0.0579870343208313,-0.08527272939682007,-0.03844928741455078,-0.1530904769897461,-0.05169785022735596,-0.17885953187942505,-0.044492363929748535,-0.12188971042633057,-0.037678062915802,-0.07970583438873291,-0.008168637752532959,-0.15525317192077637,-0.01952230930328369,-0.18970471620559692,-0.021589696407318115,-0.13547968864440918,-0.020743966102600098,-0.09178340435028076,0.021338462829589844,-0.15270251035690308,0.020045042037963867,-0.21077591180801392,0.01665055751800537,-0.24809372425079346,0.011832654476165771,-0.28282564878463745,I
0.0,0.0,-0.053246915340423584,-0.017145216464996338,-0.09759575128555298,-0.07240027189254761,-0.11394286155700684,-0.1256234049797058,-0.11355137825012207,-0.17298674583435059,-0.07387864589691162,-0.13785803318023682,-0.08987420797348022,-0.1601439118385315,-0.07775253057479858,-0.1149904727935791,-0.06603610515594482,-0.07799237966537476,-0.04715925455093384,-0.1482256054878235,-0.06467962265014648,-0.17333000898361206,-0.0532413125038147,-0.11608988046646118,-0.04310905933380127,-0.07613611221313477,-0.017245471477508545,-0.1527414321899414,-0.03331249952316284,-0.18641114234924316,-0.03097999095916748,-0.1323946714401245,-0.025177478790283203,-0.08967083692550659,0.012454509735107422,-0.15420538187026978,0.006280303001403809,-0.21608209609985352,-0.0013388395309448242,-0.255625605583191,-0.009187102317810059,-0.29144495725631714,I
0.0,0.0,-0.05281621217727661,-0.016367197036743164,-0.09470558166503906,-0.07142364978790283,-0.10921233892440796,-0.1257997751235962,-0.11275792121887213,-0.17500972747802734,-0.07327181100845337,-0.13862264156341553,-0.08908441662788397,-0.1634114384651184,-0.07721894979476929,-0.11746245622634888,-0.06519865989685059,-0.07696855068206787,-0.04739105701446533,-0.1491798758506775,-0.06501263380050659,-0.17294836044311523,-0.054176151752471924,-0.11571264266967773,-0.043860554695129395,-0.07352280616760254,-0.018269479274749756,-0.1546114683151245,-0.03479719161987305,-0.18995922803878784,-0.03266644477844238,-0.1344759464263916,-0.027258574962615967,-0.09009766578674316,0.011134445667266846,-0.15654444694519043,0.005981743335723877,-0.21704769134521484,-0.0007213950157165527,-0.2553353309631348,-0.00877755880355835,-0.2909860610961914,I
0.0,0.0,-0.05240654945373535,-0.01859515905380249,-0.09294241666793823,-0.07447969913482666,-0.10687929391860967,-0.12856847047805786,-0.10879999399185186,-0.1782960295677185,-0.07304120063781738,-0.13834244012832642,-0.08749383687973022,-0.16678684949874878,-0.07649171352386475,-0.12041860818862915,-0.06577509641647339,-0.08041149377822876,-0.04579704999923706,-0.14910286664962769,-0.06309753656387329,-0.17390918731689453,-0.05356323719024658,-0.11608773469924927,-0.043011367321014404,-0.07420635223388672,-0.015615344047546387,-0.15451306104660034,-0.03328639268875122,-0.18906939029693604,-0.033835530281066895,-0.1344287395477295,-0.029619276523590088,-0.09086370468139648,0.01440519094467163,-0.15627294778823853,0.010720610618591309,-0.21614181995391846,0.004245460033416748,-0.2542264759540558,-0.0034342408180236816,-0.2890111804008484,I
0.0,0.0,-0.04839897155761719,-0.023772478103637695,-0.08414965867996221,-0.08917421102523804,-0.09280174970626831,-0.14737844467163086,-0.0946865975856781,-0.19621020555496216,-0.05681377649307251,-0.15167754888534546,-0.07217425107955933,-0.1793496012687683,-0.06769156455993652,-0.13065296411514282,-0.061302244663238525,-0.08845347166061401,-0.03135490417480469,-0.15752530097961426,-0.04970437288284302,-0.18545860052108765,-0.04575037956237793,-0.12361222505569458,-0.03892719745635986,-0.0786857008934021,-0.0029236674308776855,-0.15761321783065796,-0.019875705242156982,-0.19578105211257935,-0.023839473724365234,-0.13819658756256104,-0.021803557872772217,-0.09281563758850098,0.026237428188323975,-0.15489572286605835,0.02602231502532959,-0.2159825563430786,0.022295236587524414,-0.2551839351654053,0.01735377311706543,-0.2922652065753937,I
0.0,0.0,-0.04932361841201782,-0.027635633945465088,-0.08305445313453674,-0.09324109554290771,-0.09043824672698975,-0.15044450759887695,-0.09090572595596313,-0.1990426778793335,-0.05320596694946289,-0.15357369184494019,-0.06826448440551763,-0.18259775638580322,-0.06422093510627752,-0.13279414176940918,-0.056884050369262695,-0.09170234203338623,-0.028155207633972168,-0.15811824798583984,-0.0450020432472229,-0.1867937445640564,-0.042008817195892334,-0.12562072277069092,-0.03538167476654053,-0.08190590143203735,-0.0002913475036621094,-0.15704762935638428,-0.01575601100921631,-0.19710922241210938,-0.020061373710632324,-0.13996100425720215,-0.017695128917694092,-0.09491181373596191,0.028415381908416748,-0.15328413248062134,0.029160618782043457,-0.21446454524993896,0.02567213773727417,-0.2532614767551422,0.021604597568511963,-0.28979036211967474,I
0.0,0.0,-0.04969555139541626,-0.030686557292938232,-0.0820501446723938,-0.09690773487091064,-0.0884362161159516,-0.1539255976676941,-0.0900278091430664,-0.20247817039489746,-0.05136263370513916,-0.1570226550102234,-0.06673693656921387,-0.18610066175460815,-0.06480175256729126,-0.13667631149291992,-0.059278786182403564,-0.09583252668380737,-0.025714576244354248,-0.1607723832130432,-0.04280906915664673,-0.19020259380340576,-0.04228055477142334,-0.13006818294525146,-0.03755992650985718,-0.08596765995025635,0.0022602081298828125,-0.15852808952331543,-0.01261293888092041,-0.19779497385025024,-0.017990052700042725,-0.1409258246421814,-0.01662898063659668,-0.09588849544525146,0.030811965465545654,-0.15351659059524536,0.03235828876495361,-0.21494436264038086,0.029330968856811523,-0.2539186477661133,0.025958776473999023,-0.2902376353740692,I
0.0,0.0,-0.05108684301376343,-0.03222888708114624,-0.08389890193939209,-0.09788846969604492,-0.0899153351783753,-0.1551181674003601,-0.08985835313797003,-0.2037869691848755,-0.05182790756225586,-0.15737873315811157,-0.06754016876220703,-0.1855751872062683,-0.0645524263381958,-0.13597190380096436,-0.05766099691390991,-0.0950542688369751,-0.025674104690551758,-0.1608790159225464,-0.043068885803222656,-0.18957948684692383,-0.04160493612289429,-0.129075825214386,-0.03604698181152344,-0.08479183912277222,0.002489149570465088,-0.15863639116287231,-0.012799084186553955,-0.19782572984695435,-0.018192648887634277,-0.14139235019683838,-0.016638219356536865,-0.09613823890686035,0.031046152114868164,-0.1535702347755432,0.03246104717254639,-0.21512001752853394,0.029193758964538574,-0.25478649139404297,0.02529531717300415,-0.29172956943511963,I
0.0,0.0,-0.05065011978149414,-0.03176283836364746,-0.08489468693733221,-0.09647828340530396,-0.09164011478424072,-0.15331041812896729,-0.09136053919792181,-0.20135009288787842,-0.05374109745025635,-0.15615952014923096,-0.06960362195968628,-0.18392688035964966,-0.06588810682296753,-0.13446396589279175,-0.05857110023498535,-0.0933535099029541,-0.02726203203201294,-0.15989118814468384,-0.044128358364105225,-0.1881415843963623,-0.0421941876411438,-0.1283312439918518,-0.03688269853591919,-0.08437108993530273,0.0013502836227416992,-0.15787291526794434,-0.01374828815460205,-0.196790874004364,-0.018349289894104004,-0.1407928466796875,-0.01649230718612671,-0.09575492143630981,0.030111610889434814,-0.15302717685699463,0.031828463077545166,-0.2143266797065735,0.029010474681854248,-0.2539470493793488,0.02551037073135376,-0.29067486524581915,I
0.0,0.0,-0.05023825168609619,-0.02988266944885254,-0.08484154939651495,-0.09393578767776489,-0.09325858950614935,-0.1509619951248169,-0.09198620915412903,-0.2005082368850708,-0.054868876934051514,-0.15331661701202393,-0.06855767965316772,-0.18360882997512817,-0.0643380880355835,-0.13570725917816162,-0.05835402011871338,-0.09357458353042603,-0.028896987438201904,-0.15816587209701538,-0.0453835129737854,-0.18788301944732666,-0.04323774576187134,-0.12875014543533325,-0.03783714771270752,-0.08446252346038818,-9.608268737792969e-05,-0.1576494574546814,-0.014402627944946289,-0.1966707706451416,-0.0199052095413208,-0.14084279537200928,-0.01928180456161499,-0.09570127725601196,0.029190123081207275,-0.15389055013656616,0.030810236930847168,-0.21480059623718262,0.02820354700088501,-0.25383311510086065,0.02468949556350708,-0.28957995772361755,I
0.0,0.0,-0.05062359571456909,-0.021113991737365723,-0.09182584285736084,-0.08053606748580933,-0.10559707880020142,-0.134438157081604,-0.10621017217636108,-0.18260014057159424,-0.06786602735519409,-0.14644908905029297,-0.08350956439971924,-0.1710801124572754,-0.07326024770736694,-0.12443113327026367,-0.06167423725128174,-0.08586186170578003,-0.040495455265045166,-0.1543738842010498,-0.05749475955963135,-0.1804492473602295,-0.04888254404067993,-0.12228083610534668,-0.039404451847076416,-0.07957863807678223,-0.010544121265411377,-0.1563844084739685,-0.026265382766723633,-0.188751220703125,-0.026256084442138672,-0.13431835174560547,-0.021703004837036133,-0.09138381481170654,0.01950967311859131,-0.1550021767616272,0.017660558223724365,-0.21536040306091309,0.014173924922943115,-0.2546166777610779,0.01010054349899292,-0.29026323556900024,I
0.0,0.0,-0.055269598960876465,-0.01774054765701294,-0.09686565399169922,-0.0743606686592102,-0.11201292276382446,-0.12897515296936035,-0.11533313989639282,-0.17844361066818237,-0.07406872510910034,-0.14020460844039917,-0.09043234586715698,-0.16481608152389526,-0.07783842086791992,-0.11850297451019287,-0.06491708755493164,-0.07937312126159668,-0.04700207710266113,-0.15056997537612915,-0.06513041257858276,-0.17493760585784912,-0.05401986837387085,-0.1180804967880249,-0.0428386926651001,-0.07623451948165894,-0.01729041337966919,-0.1556309461593628,-0.033612728118896484,-0.19128680229187012,-0.031835734844207764,-0.13603442907333374,-0.026685655117034912,-0.09163153171539307,0.012572050094604492,-0.15702909231185913,0.008354783058166504,-0.21679580211639404,0.002561807632446289,-0.255219578742981,-0.004523515701293945,-0.2907935976982117,I
0.0,0.0,-0.054901063442230225,-0.01460963487625122,-0.10025155544281006,-0.06659936904907227,-0.11817771196365356,-0.11952757835388184,-0.12117564678192139,-0.16895663738250732,-0.07965409755706787,-0.13687503337860107,-0.09601742029190063,-0.15918666124343872,-0.08104687929153442,-0.11278289556503296,-0.06642097234725952,-0.07325911521911621,-0.052797913551330566,-0.14870202541351318,-0.07075005769729614,-0.17036586999893188,-0.05681753158569336,-0.11391043663024902,-0.044652700424194336,-0.07220339775085449,-0.023012101650238037,-0.15512210130691528,-0.03953200578689575,-0.18832027912139893,-0.034883201122283936,-0.1336456537246704,-0.028356432914733887,-0.08957642316818237,0.006802678108215332,-0.15756404399871826,-0.00033211708068847656,-0.21689856052398682,-0.00750279426574707,-0.2550168335437775,-0.0160064697265625,-0.2901307940483093,I
0.0,0.0,-0.05414050817489624,-0.013847947120666504,-0.09985995292663574,-0.06579750776290894,-0.11746019124984741,-0.11891406774520874,-0.12101978063583374,-0.16810619831085205,-0.07873547077178955,-0.13681381940841675,-0.09519481658935547,-0.15839439630508423,-0.07994693517684937,-0.11141020059585571,-0.06526017189025879,-0.07252216339111328,-0.0521470308303833,-0.14838171005249023,-0.06999647617340088,-0.1690424680709839,-0.05534893274307251,-0.11259257793426514,-0.042910218238830566,-0.07170355319976807,-0.022602200508117676,-0.15460002422332764,-0.03915441036224365,-0.18714654445648193,-0.033986568450927734,-0.13238191604614258,-0.027428150177001953,-0.08862847089767456,0.006987392902374268,-0.1571662425994873,8.815526962280273e-05,-0.21658575534820557,-0.006852209568023682,-0.25492691993713384,-0.015629053115844727,-0.29072552919387823,I
0.0,0.0,-0.04835242033004761,-0.034599125385284424,-0.07846391201019287,-0.09892004728317261,-0.082957923412323,-0.1559392213821411,-0.0790015459060669,-0.20417726039886475,-0.04563349485397339,-0.15353399515151978,-0.056945085525512695,-0.18685585260391235,-0.055845797061920166,-0.14019930362701416,-0.05233842134475708,-0.09811282157897949,-0.020197153091430664,-0.15660160779953003,-0.03451782464981079,-0.189480721950531,-0.03653448820114136,-0.13097715377807617,-0.033541858196258545,-0.08688050508499146,0.00773996114730835,-0.1545189619064331,-0.004840850830078125,-0.1953771710395813,-0.014148950576782227,-0.14174771308898926,-0.015630006790161133,-0.09798043966293335,0.03660726547241211,-0.14948219060897827,0.042102158069610596,-0.20951694250106812,0.041635215282440186,-0.2484931349754334,0.0401386022567749,-0.28484192490577703,I
0.0,0.0,-0.05458211898803711,-0.03813546895980835,-0.08980560302734375,-0.09706825017929077,-0.1005975604057312,-0.1526157259941101,-0.10000848770141602,-0.20062154531478882,-0.06257408857345581,-0.15202051401138306,-0.07566845417022705,-0.18150055408477783,-0.0720207691192627,-0.14161282777786255,-0.06535923480987549,-0.1057271957397461,-0.03780752420425415,-0.15996718406677246,-0.05330771207809448,-0.19337838888168335,-0.05085104703903198,-0.14245855808258057,-0.04469579458236694,-0.10196048021316528,-0.010386288166046143,-0.16271251440048218,-0.023318707942962646,-0.20337891578674316,-0.027998268604278564,-0.15689349174499512,-0.02557075023651123,-0.1147691011428833,0.01878046989440918,-0.16187232732772827,0.018462181091308594,-0.22052186727523804,0.01324683427810669,-0.25674933195114136,0.007323563098907471,-0.28819864988327026,I
0.0,0.0,-0.04775482416152954,-0.027539074420928955,-0.0773584246635437,-0.08228659629821777,-0.0856432318687439,-0.13310974836349487,-0.08135253190994263,-0.17595922946929932,-0.04633432626724243,-0.13488352298736572,-0.05710476636886597,-0.17235493659973145,-0.05870258808135986,-0.13654649257659912,-0.05511665344238281,-0.09860187768936157,-0.021799802780151367,-0.14281874895095825,-0.03715139627456665,-0.1815066933631897,-0.03680777549743652,-0.13246405124664307,-0.0301663875579834,-0.0895947813987732,0.005376756191253662,-0.14638304710388184,-0.009406089782714844,-0.19267410039901733,-0.012692391872406006,-0.14570003747940063,-0.009168922901153564,-0.10357952117919922,0.03375059366226196,-0.1456933617591858,0.034319937229156494,-0.20123183727264404,0.027897298336029053,-0.23625841736793518,0.01983952522277832,-0.2673405408859253,I
0.0,0.0,-0.050112009048461914,-0.026474416255950928,-0.07970744371414185,-0.08583033084869385,-0.08688163757324219,-0.13946056365966797,-0.08282601833343506,-0.18518823385238647,-0.04791384935379028,-0.14084291458129883,-0.058455586433410645,-0.17883330583572388,-0.06055814027786255,-0.14055490493774414,-0.05720037221908569,-0.10149747133255005,-0.02299809455871582,-0.14890289306640625,-0.03885763883590698,-0.1894887089729309,-0.0387384295463562,-0.13577556610107422,-0.031194567680358887,-0.09016180038452148,0.004759371280670166,-0.15280073881149292,-0.011391937732696533,-0.2001604437828064,-0.015227317810058594,-0.1510326862335205,-0.010655760765075684,-0.10754460096359253,0.03430783748626709,-0.15387511253356934,0.03435879945755005,-0.2125985026359558,0.028602957725524902,-0.2493540644645691,0.02212005853652954,-0.2815808653831482,I
0.0,0.0,-0.060779452323913574,-0.02010977268218994,-0.10771214962005615,-0.07931876182556152,-0.12801191210746765,-0.12689125537872314,-0.13348650932312012,-0.17335474491119385,-0.06659537553787231,-0.18970710039138794,-0.1025228500366211,-0.15529096126556396,-0.09244608879089355,-0.09783267974853516,-0.07899630069732666,-0.06260323524475098,-0.034348249435424805,-0.19134092330932617,-0.07221704721450806,-0.14856821298599243,-0.0636298656463623,-0.08653455972671509,-0.05046051740646362,-0.053926944732666016,-0.0017134547233581543,-0.17111855745315552,-0.036796748638153076,-0.14691758155822754,-0.03638315200805664,-0.0890921950340271,-0.027223527431488037,-0.05361747741699219,0.028329133987426758,-0.1390019655227661,0.02153599262237549,-0.1903209686279297,0.013004899024963379,-0.22742128372192383,0.0061765313148498535,-0.2601248621940613,I
0.0,0.0,-0.05706363916397095,-0.012519001960754395,-0.1060647964477539,-0.0637737512588501,-0.129174292087555,-0.11220777034759521,-0.1415061354637146,-0.1605212688446045,-0.08954772353172308,-0.15599066019058228,-0.11454528570175171,-0.147638201713562,-0.09419593214988708,-0.09505575895309448,-0.07663071155548096,-0.05775517225265503,-0.06102639436721802,-0.16761451959609985,-0.0872113704681397,-0.15593832731246948,-0.06624829769134521,-0.09205609560012817,-0.04881596565246582,-0.055829763412475586,-0.0271456241607666,-0.16719502210617065,-0.05180412530899048,-0.16920804977416992,-0.043615520000457764,-0.1097990870475769,-0.03164559602737427,-0.06979262828826904,0.0063550472259521484,-0.15945494174957275,-0.0017859339714050293,-0.21574807167053223,-0.011007905006408691,-0.2515670657157898,-0.019769787788391113,-0.28347498178482056,I
0.0,0.0,-0.054331958293914795,-0.02757728099822998,-0.0899801254272461,-0.09238064289093018,-0.0995346605777741,-0.15052342414855957,-0.102227121591568,-0.1986951231956482,-0.06274932622909546,-0.15267252922058105,-0.07576292753219604,-0.19210875034332275,-0.07585424184799194,-0.147993803024292,-0.07143515348434448,-0.10596591234207153,-0.03643268346786499,-0.1618289351463318,-0.05462300777435303,-0.2010977864265442,-0.05338960886001587,-0.14279097318649292,-0.04498946666717529,-0.09595847129821777,-0.006384670734405518,-0.16746050119400024,-0.025615155696868896,-0.21863937377929688,-0.028592705726623535,-0.1650177240371704,-0.02314966917037964,-0.11890381574630737,0.02507615089416504,-0.16997671127319336,0.023784279823303223,-0.23386794328689575,0.01698315143585205,-0.2732469439506531,0.009527862071990967,-0.30872148275375366,I
0.0,0.0,-0.053610920906066895,-0.028424322605133057,-0.08856713771820074,-0.09368228912353516,-0.09688222408294683,-0.15242403745651245,-0.09882974624633795,-0.20038646459579468,-0.059940338134765625,-0.1539621353149414,-0.07245194911956787,-0.19458043575286865,-0.07365751266479492,-0.150210440158844,-0.0706171989440918,-0.10713022947311401,-0.03399151563644409,-0.16241401433944702,-0.05150634050369263,-0.20107823610305786,-0.05104243755340576,-0.14238154888153076,-0.04381406307220459,-0.09515517950057983,-0.004448890686035156,-0.1670803427696228,-0.02281290292739868,-0.21766972541809082,-0.026796996593475342,-0.16362345218658447,-0.02265799045562744,-0.11720377206802368,0.026617825031280518,-0.1685740351676941,0.025831997394561768,-0.23190033435821533,0.01978999376296997,-0.27079033851623535,0.013182580471038818,-0.3061981797218323,I
0.0,0.0,-0.05310589075088501,-0.029180467128753662,-0.08681079745292669,-0.0962362289428711,-0.0938565731048584,-0.15578824281692505,-0.09517106413841248,-0.2039409875869751,-0.05650597810745239,-0.1566535234451294,-0.06873315572738647,-0.19672256708145142,-0.07079565525054932,-0.1522383689880371,-0.0687856674194336,-0.10876959562301636,-0.030108213424682617,-0.16463500261306763,-0.047687530517578125,-0.2026667594909668,-0.04798609018325806,-0.14388036727905273,-0.04180532693862915,-0.09604597091674805,-0.0005355477333068848,-0.16843247413635254,-0.019095540046691895,-0.2196669578552246,-0.023673057556152344,-0.16531968116760254,-0.020406067371368408,-0.11818575859069824,0.03037393093109131,-0.16906952857971191,0.029815316200256348,-0.23219746351242065,0.023775339126586914,-0.2714007496833801,0.0168607234954834,-0.3073899745941162,I
0.0,0.0,-0.05339771509170532,-0.028312981128692627,-0.08750241994857788,-0.09487873315811157,-0.09431824088096619,-0.15458416938781738,-0.09541845321655279,-0.20304125547409058,-0.05667245388031006,-0.1544666290283203,-0.06853556632995605,-0.1963939666748047,-0.0713808536529541,-0.1516348123550415,-0.07007277011871338,-0.10820591449737549,-0.03035181760787964,-0.1621454358100891,-0.04771333932876587,-0.20205461978912354,-0.04889822006225586,-0.14267539978027344,-0.04278308153152466,-0.09470313787460327,-0.0009065866470336914,-0.16567015647888184,-0.019128262996673584,-0.217077374458313,-0.024974465370178223,-0.16167306900024414,-0.02214217185974121,-0.11409401893615723,0.0301019549369812,-0.16626501083374023,0.030303597450256348,-0.23024356365203857,0.024372637271881104,-0.27049189805984497,0.017683684825897217,-0.30735135078430176,I
0.0,0.0,-0.05478250980377197,-0.02953857183456421,-0.08870184421539307,-0.0973430871963501,-0.09452027082443237,-0.15775233507156372,-0.09676250815391546,-0.20704472064971924,-0.05894148349761963,-0.15614300966262817,-0.07177728414535522,-0.19679772853851318,-0.07215851545333862,-0.1508007049560547,-0.06855922937393188,-0.10828620195388794,-0.031650662422180176,-0.16384565830230713,-0.04874223470687866,-0.20206648111343384,-0.048748135566711426,-0.14264529943466187,-0.04225963354110718,-0.09574234485626221,-0.0013068318367004395,-0.16726762056350708,-0.019008338451385498,-0.2175939679145813,-0.024664700031280518,-0.16183996200561523,-0.021897614002227783,-0.11434495449066162,0.03031027317047119,-0.1679089069366455,0.031040072441101074,-0.23151898384094238,0.025357961654663086,-0.2717989683151245,0.018941044807434082,-0.3086596727371216,I
0.0,0.0,-0.05715256929397583,-0.019287467002868652,-0.1021243035793305,-0.07363265752792358,-0.12211325764656072,-0.11889195442199707,-0.131752759218216,-0.16304552555084229,-0.07042086124420166,-0.17866504192352295,-0.10268408060073853,-0.14897269010543823,-0.0898686945438385,-0.09455728530883789,-0.07635319232940674,-0.05960613489151001,-0.04037952423095703,-0.18508130311965942,-0.07232826948165894,-0.1446136236190796,-0.058368802070617676,-0.08443903923034668,-0.04385608434677124,-0.05450683832168579,-0.007562458515167236,-0.17083293199539185,-0.0382196307182312,-0.1520511507987976,-0.03534281253814697,-0.09555697441101074,-0.02618950605392456,-0.06066632270812988,0.022994816303253174,-0.14465773105621338,0.016591250896453857,-0.19282710552215576,0.005717277526855469,-0.22563552856445312,-0.004962265491485596,-0.2544556260108948,I
0.0,0.0,-0.05913037061691284,-0.021509766578674316,-0.10462802648544312,-0.07588320970535278,-0.1244428157806397,-0.12475043535232544,-0.1347082555294037,-0.17200839519500732,-0.07731360197067261,-0.1749027967453003,-0.10651001334190369,-0.15607208013534546,-0.09070789813995361,-0.10233396291732788,-0.07667648792266846,-0.06458371877670288,-0.04723680019378662,-0.18298625946044922,-0.07639825344085693,-0.1567428708076477,-0.06007122993469238,-0.09370148181915283,-0.04544878005981445,-0.05826658010482788,-0.013447403907775879,-0.1738373041152954,-0.04048126935958862,-0.16529279947280884,-0.03693103790283203,-0.1074938178062439,-0.02739661931991577,-0.06832712888717651,0.018483996391296387,-0.15386801958084106,0.013996481895446777,-0.20690429210662842,0.004510760307312012,-0.2436208724975586,-0.004093289375305176,-0.2751029133796692,I
0.0,0.0,-0.05598568916320801,-0.01379692554473877,-0.10121965408325195,-0.07735013961791992,-0.11756098270416265,-0.13567429780960083,-0.1282338201999665,-0.1851520538330078,-0.08279722929000854,-0.15005671977996826,-0.10241863131523138,-0.170318603515625,-0.08728787302970886,-0.12065356969833374,-0.07301205396652222,-0.07839727401733398,-0.05337709188461304,-0.1606968641281128,-0.07480287551879883,-0.18261712789535522,-0.05964791774749756,-0.1205512285232544,-0.04574406147003174,-0.07750672101974487,-0.019480586051940918,-0.16458815336227417,-0.03961336612701416,-0.19570904970169067,-0.03445059061050415,-0.1350424885749817,-0.02593940496444702,-0.0888250470161438,0.014875054359436035,-0.16463124752044678,0.011908352375030518,-0.22826671600341797,0.005515575408935547,-0.2675800323486328,-0.0026161670684814453,-0.30351829528808594,I
0.0,0.0,-0.05694890022277832,-0.01722317934036255,-0.10389006137847906,-0.0798044204711914,-0.12128368020057678,-0.13719487190246582,-0.1299638748168946,-0.18710970878601074,-0.08354806900024414,-0.15461468696594238,-0.10245794057846075,-0.173537015914917,-0.08927226066589355,-0.12194758653640747,-0.07599425315856934,-0.08129328489303589,-0.052883803844451904,-0.16520684957504272,-0.07440000772476196,-0.18366378545761108,-0.06137639284133911,-0.11806517839431763,-0.047796547412872314,-0.07282429933547974,-0.018618285655975342,-0.16805124282836914,-0.03905552625656128,-0.19727176427841187,-0.03636503219604492,-0.1341087818145752,-0.030012011528015137,-0.08582884073257446,0.015228986740112305,-0.16568899154663086,0.011081218719482422,-0.22785240411758423,0.004111588001251221,-0.2673231363296509,-0.005065500736236572,-0.3047793507575989,I
0.0,0.0,-0.05681908130645752,-0.017419517040252686,-0.1028982400894165,-0.07935410737991333,-0.11983910202980042,-0.13531768321990967,-0.1297122836112976,-0.18541580438613892,-0.08152556419372559,-0.15509766340255737,-0.1020395457744599,-0.16886311769485474,-0.08901017904281616,-0.11401104927062988,-0.07698065042495728,-0.07379919290542603,-0.05080896615982056,-0.16341853141784668,-0.0743255615234375,-0.17274612188339233,-0.060907959938049316,-0.10737848281860352,-0.04766249656677246,-0.066531240940094,-0.01694929599761963,-0.16240161657333374,-0.03935319185256958,-0.1838715672492981,-0.036508381366729736,-0.12274342775344849,-0.030125677585601807,-0.07857024669647217,0.01644355058670044,-0.1553943157196045,0.01078331470489502,-0.21276575326919556,-0.0002472400665283203,-0.2476445436477661,-0.01336359977722168,-0.2793281078338623,I
