rx0,ry0,rx1,ry1,rx2,ry2,rx3,ry3,rx4,ry4,rx5,ry5,rx6,ry6,rx7,ry7,rx8,ry8,rx9,ry9,rx10,ry10,rx11,ry11,rx12,ry12,rx13,ry13,rx14,ry14,rx15,ry15,rx16,ry16,rx17,ry17,rx18,ry18,rx19,ry19,rx20,ry20,label
0.0,0.0,-0.5595070194173868,-0.45471937123087897,-0.9366782219592334,-1.3630046532079327,-1.0488829496343406,-2.2778246260494175,-1.0286498346852586,-2.9880761338047526,-0.563110070271781,-2.2034450150411944,-0.7104564328939218,-2.8094674469287004,-0.6400841027075573,-2.0639229881957295,-0.5413326671475256,-1.6611309553523341,-0.24308271818954652,-2.218721449159267,-0.4014085719921762,-2.714147858942724,-0.3639487754563184,-1.8248695997353592,-0.26423756393075326,-1.6042914662799903,0.07132951216280173,-2.115993860646527,-0.0812048286514113,-2.616609545616606,-0.09473161712420776,-1.7647841656408423,-0.014669008338084362,-1.5188964805754486,0.40043323209206666,-1.9359468068167227,0.22565024680115167,-2.3187309694308764,0.16215544637141108,-1.7488242153959639,0.22989660695136283,-1.5482881063596021,A
0.0,0.0,-0.5676425981612994,-0.4434409985654414,-0.9416158736995948,-1.349284318720555,-1.0446826871965464,-2.2624928309515004,-1.0304577998332576,-2.957404632506608,-0.5626603387197093,-2.182689256640125,-0.7077283956398221,-2.7898930375286435,-0.6401909086367807,-2.0493242293899256,-0.5422812010732888,-1.6315886946477323,-0.24197542667377844,-2.201313004754311,-0.3976225619286922,-2.6986067228155766,-0.36257363049907704,-1.8098948965569104,-0.2631673408343847,-1.568369569763192,0.07338705429043989,-2.102994312203649,-0.0815702163406123,-2.605087653024404,-0.09501954698748973,-1.7452406455163318,-0.013691692120756016,-1.4768711887604815,0.4029804816547941,-1.92286477299188,0.2227336568012025,-2.3036761044003216,0.16180484784481505,-1.7320882076749557,0.2341073345396482,-1.5247938423365124,A
0.0,0.0,-0.6161568093683145,-0.475747105543548,-1.0173053727327879,-1.4037211701912058,-1.1290535598686124,-2.3402599788975578,-1.1604831600141159,-3.0696229288341246,-0.6482705434583083,-2.2418929649803534,-0.820749814623029,-2.887243545443698,-0.7358559128735068,-2.1420549278781578,-0.6115553551039882,-1.6909492634077046,-0.33280547517059483,-2.292013212652804,-0.5063519592342308,-2.876340217038522,-0.4381422726527166,-1.9600122032865015,-0.3074285225050036,-1.623251550581751,-0.011628474331846012,-2.234895689866942,-0.19262471735623754,-2.8090958894221583,-0.18095117491210624,-1.9054230015998423,-0.07956144270392868,-1.537464398846735,0.3398964919575596,-2.088610005562421,0.13070653924974734,-2.5691050367352233,0.07925317681589741,-1.9637952206317273,0.16347195824338615,-1.6780345451512368,A
0.0,0.0,-0.5556951950107795,-0.40424006150376635,-0.9208584163094456,-1.313482156190761,-0.999396832531662,-2.2104439224920234,-0.9963214771921912,-2.8731117039021123,-0.6372085640250325,-2.0610356510024466,-0.6854971270274829,-2.6820907950955615,-0.5949854960940376,-2.014729827382096,-0.5245602806795994,-1.6170437741847794,-0.30888801532133775,-2.1015307826549123,-0.3596275816876188,-2.690119202155296,-0.31710330611432186,-1.840315415549245,-0.2837840035872872,-1.5014424747383455,0.014263067767833681,-2.037716526571729,-0.013796491223875561,-2.6371737327615676,-0.04234203229392093,-1.7892105189053258,-0.04691245749938411,-1.4045582350589405,0.348719140210522,-1.8939480939756208,0.2890032486160846,-2.3856024943823257,0.22343869770389369,-1.8194721841894956,0.2061255861631692,-1.5283655443906126,A
0.0,0.0,-0.5547386982342818,-0.40672588289281586,-0.9114693632574141,-1.319069288420679,-0.9981700508590083,-2.223563966584988,-0.9841207901276037,-2.891481666463132,-0.624439909519685,-2.071302789133907,-0.6469927834734384,-2.7106677239062242,-0.5632173388203321,-2.0428989987204824,-0.505164570680115,-1.6087372303521577,-0.2931236381199633,-2.0992566415312623,-0.3145251874278149,-2.676891802749749,-0.27975724982251543,-1.823377039338137,-0.26714520736636144,-1.4905133256132954,0.02733211986606081,-2.0296187229619944,0.02486930125179068,-2.615906902657928,-0.01163294288817314,-1.7889212596865693,-0.03350811116030744,-1.422959761049567,0.3565549954436528,-1.8773437675046796,0.327306871585721,-2.3667398406130427,0.2648580583315707,-1.8171743531568134,0.23754660547486045,-1.5410123018358979,A
0.0,0.0,-0.6254017637800575,-0.5240982899998691,-0.9828458925597482,-1.4164642903889322,-1.1024886330156887,-2.2211564488129603,-1.145124983144398,-2.888093932206946,-0.5051070520137246,-2.5414210557605297,-0.8616778823802843,-2.6420914310840473,-0.7552632966694134,-1.878880947283744,-0.5999474312511535,-1.669768870188227,-0.19371011274448094,-2.556716645845133,-0.5819204245188001,-2.4715168634316402,-0.5295602654383812,-1.623876952792492,-0.3683440596610689,-1.6314381042790704,0.10182247725754039,-2.3682892164288063,-0.25585327290873716,-2.404978044064159,-0.27601805925358813,-1.586131245348714,-0.12021836249445797,-1.5183845633430315,0.36830459823965045,-2.0544679733132876,0.06624028513588082,-2.13654687200677,-0.027040510098530087,-1.5954338465196305,0.08087875676816779,-1.4917841338790163,A
0.0,0.0,-0.6030658966392412,-0.5090478046521937,-0.956498304335642,-1.394020548769878,-1.071628997493713,-2.202300153738873,-1.1007583383296924,-2.868723230206054,-0.48698660650105874,-2.4626150468654013,-0.8164395608742876,-2.6176643184476287,-0.7121579191459456,-1.8600419825826124,-0.562459037812997,-1.6095913186213813,-0.17443316848754148,-2.463957067282202,-0.5448080574157549,-2.4585864582695818,-0.49588370481984806,-1.6169627427563502,-0.33909814693565843,-1.578720636792604,0.12032438799145197,-2.2822072338104085,-0.21966169963429302,-2.4044195488288853,-0.2456091125893836,-1.5794291359580337,-0.09832300368186933,-1.463042352127364,0.38919434535690717,-1.9806620699879358,0.0959321349167217,-2.13700955466639,-0.0005703376159284518,-1.5888089572516044,0.09817220540527968,-1.4528360888822043,A
0.0,0.0,-0.629606998162932,-0.5182413558026194,-0.9877551905596942,-1.442090189979571,-1.1102489654355723,-2.2683614178813456,-1.158408866536369,-2.9406815995741837,-0.5211324797478445,-2.5467481424218517,-0.8687158133261264,-2.7009790869802655,-0.7679932622422226,-1.9333013623183544,-0.617149783112114,-1.6797638741645433,-0.2054566887604755,-2.5597886239090033,-0.5962382471078208,-2.521367794570775,-0.5413094998971422,-1.672810747153763,-0.3794439366944377,-1.6392698846912093,0.09404410692540581,-2.384104600887525,-0.2705895562336306,-2.4542686846550166,-0.2853754907821208,-1.6299732609407034,-0.13067515147613626,-1.5278364408673586,0.36525083032713923,-2.083827565369086,0.05293903503069659,-2.1821049175179574,-0.030551513320151935,-1.6331773147176425,0.08200239315114158,-1.5166831001153493,A
0.0,0.0,-0.6203288861380435,-0.5495796484212089,-0.9469873979509869,-1.4507345057182424,-1.0472036524290054,-2.2227942054741554,-1.0819712539347595,-2.8759793235991866,-0.45002796242202303,-2.545931596560439,-0.815532224155706,-2.640715360793032,-0.7299751236835934,-1.8922104548077279,-0.5821140981991032,-1.6543344270196636,-0.14263521519581898,-2.5497316512124746,-0.5536813213841177,-2.4502959076280537,-0.5186541096887817,-1.6222788698244932,-0.35554581650030365,-1.5981830114516493,0.14441299888887818,-2.345068924442377,-0.24035702743154413,-2.3690656436489723,-0.277457759993832,-1.5689218344847942,-0.12481537014393546,-1.4748555689638612,0.39278181521315036,-2.0077462309583556,0.06821530784052714,-2.0685109784066102,-0.03365858710365669,-1.5476195161778394,0.07254466482083623,-1.434025355393308,A
0.0,0.0,-0.6562011164643601,-0.5438717707192233,-1.0038721046229884,-1.4405257395299704,-1.1190981735992285,-2.225952041909538,-1.1750004807299728,-2.8855232527476726,-0.5203624306426797,-2.5596478812883214,-0.896262774213639,-2.6440466176044772,-0.7876553411779695,-1.8818600135113241,-0.629985942424011,-1.6617860884589317,-0.20539085957274797,-2.5880501498486086,-0.6235530597166403,-2.474014784777352,-0.564458707394175,-1.6342809138543768,-0.38985922824282776,-1.6295129622003441,0.09251452619620608,-2.395035420439954,-0.2969423793756351,-2.4020760671822194,-0.3125336668848896,-1.5994603146833295,-0.14370880207072426,-1.5260732354726452,0.3512131396746762,-2.069415994679805,0.02556632173267288,-2.1134446469823476,-0.0684787426246481,-1.5909011138595106,0.04774714098927782,-1.4920153373651064,A
0.0,0.0,-0.6398381391488475,-0.5159755367565649,-0.989556804925286,-1.4235791690982256,-1.1033482950792366,-2.2155033525062056,-1.1620840290213934,-2.8796031325435685,-0.5151557651811559,-2.566333035767812,-0.8887977126274192,-2.6499583025156985,-0.7834129499980912,-1.8876212771167329,-0.6286131791445011,-1.6666247373974623,-0.19785276916085867,-2.5950575919205705,-0.6178781975530429,-2.485354680376261,-0.5583715185556426,-1.6369493490099034,-0.3878110609560232,-1.621898788320315,0.10036077068599085,-2.406875043569317,-0.2905580554482809,-2.403621655436189,-0.3029145914726014,-1.5922302527776917,-0.13760084327672298,-1.517935991015103,0.36227821733197313,-2.0866655846907514,0.03521077388420766,-2.1216356523966,-0.05446555494172426,-1.5935871160749204,0.0593422107189483,-1.4991874638771963,A
0.0,0.0,-0.6446673339924073,-0.5247557579920791,-0.9953863475172394,-1.4213149487391854,-1.1121968951796712,-2.21084191050261,-1.170335815124603,-2.875574570595082,-0.5165120837660253,-2.5691054729159064,-0.8930455497866573,-2.6516074096864526,-0.7888449928758373,-1.8870791112212237,-0.6322529267708203,-1.6678033815656939,-0.19954581215300776,-2.596309597861884,-0.6209691296043779,-2.482438807907328,-0.5648435190672034,-1.6335136427688106,-0.39387863697284914,-1.6243958474151452,0.09673664333736576,-2.405327427727471,-0.2961229005053531,-2.3961470113312973,-0.310930632502246,-1.5855287677576768,-0.14510582282854875,-1.5140764426110431,0.3562974332430452,-2.0810739539760217,0.02718267938347474,-2.109526210659659,-0.06048077537023121,-1.5864097514652893,0.05662486323223831,-1.497304297088899,A
0.0,0.0,-0.6306054419313761,-0.5197224378320761,-0.9796351577798363,-1.4137390413085733,-1.0996296530725995,-2.1958448251952607,-1.1501831050938665,-2.8539845466837646,-0.5108581642030519,-2.5466719481988704,-0.8804255638808214,-2.624542941090634,-0.7751870786243774,-1.8689122957572621,-0.6189227187406499,-1.6666095909452556,-0.1975945648262372,-2.5699120925271144,-0.6078538062835473,-2.4545012818024063,-0.5534024444448948,-1.6199286496765348,-0.38339973038942166,-1.61906000165902,0.09747737767695348,-2.3761256941558297,-0.2851095826376006,-2.3795858934224796,-0.3041165494925761,-1.5744787164170404,-0.13962119932982525,-1.5024799873161951,0.3573504494899167,-2.050501216557071,0.03756691016877387,-2.099389336560354,-0.05480610211091246,-1.576635943657418,0.05911463014320513,-1.478712389074782,A
0.0,0.0,-0.6554754930755007,-0.5431783967202582,-1.001678284599655,-1.4277719864222358,-1.1144591064871714,-2.2173293478329974,-1.1731996529815347,-2.8725111809835955,-0.5211196562971818,-2.539641234971126,-0.8866603391442948,-2.6376551577778264,-0.7805386627258524,-1.8814525981579686,-0.6288851433739712,-1.666206722415447,-0.20379313867132057,-2.571657015996585,-0.609608038799316,-2.4685918000210063,-0.5566208296091666,-1.6368920990082616,-0.39164645086498395,-1.6285018154396163,0.09498485920814248,-2.381268639553252,-0.2848030388293611,-2.4042485988661104,-0.308837776647992,-1.5956281707268327,-0.14846692389856508,-1.5127647028212292,0.35467526562571716,-2.0569876042306454,0.031056035323371794,-2.1212991277843125,-0.06653837330489633,-1.5939775108574095,0.04547105618513534,-1.4856675115000426,A
0.0,0.0,-0.6406211393057561,-0.5179508215378691,-0.9889635816620388,-1.4131935603357424,-1.1011832166296638,-2.2055983041424523,-1.1609907448863015,-2.861320846465976,-0.5165166148444867,-2.540807644992944,-0.8798230971741381,-2.628214906934427,-0.7729290530334567,-1.8766905996020864,-0.6208604842043711,-1.6614589195746183,-0.19895799860594826,-2.5714558144395117,-0.6034196434987664,-2.4565392565939677,-0.5467646397704141,-1.6246464768623237,-0.38335636769222403,-1.6180888845688457,0.0998859693165038,-2.3833247539293527,-0.2788358887038268,-2.387929402069855,-0.296978048803816,-1.5805828011416672,-0.13843208722270264,-1.501997488759716,0.36210604876773045,-2.0633209048631915,0.040949544589874064,-2.106916181134314,-0.05104700813311016,-1.5797023125589362,0.0593817881376622,-1.4793547692857878,A
0.0,0.0,-0.6410195080095461,-0.5251252577489007,-0.9994591428509461,-1.4174901410859018,-1.1166677501517661,-2.2060802485477735,-1.1623791242252595,-2.8663422536966006,-0.5288461112309155,-2.513768992250109,-0.8794779829208191,-2.647158144345635,-0.7729073990821206,-1.8817837509472417,-0.6213670279403025,-1.634421066939425,-0.2158379251431814,-2.5337961415935832,-0.6007808892658496,-2.498128487995501,-0.5466588359673852,-1.6542122177055678,-0.37973290793917097,-1.6056275178876296,0.08388543591987752,-2.35820114173748,-0.26732178996585615,-2.463899219886993,-0.2918613354649498,-1.635848255416207,-0.1324322381560544,-1.515772351531677,0.3593276440867605,-2.054292681815831,0.06568426097035494,-2.1939693872490214,-0.041491822867847375,-1.6420488165775553,0.05613923821857522,-1.4946513401691843,A
0.0,0.0,-0.636997832215953,-0.4708723552189829,-1.0415349326294148,-1.3466944704534212,-1.1639337091973385,-2.199677980296824,-1.2101757534042639,-2.887546626355081,-0.6229011653782158,-2.3691817161613087,-0.9006309240614566,-2.6908995561928633,-0.7777398204195708,-1.9233330034016185,-0.6283310854339508,-1.6382639907558043,-0.29599419798710086,-2.4043070150381696,-0.5900620544048081,-2.5831533284861865,-0.51948025480133,-1.708649754669832,-0.37635361327946665,-1.6188313935764522,0.021127097453916176,-2.307760780694064,-0.2567378273896306,-2.540994913572743,-0.25133834209846784,-1.6752780353164107,-0.11379916529600727,-1.5317458953136296,0.3410054245091211,-2.102997474932547,0.08191606398622055,-2.320041208198948,0.015310476860087378,-1.7265212274546569,0.11448752805941977,-1.575068887542027,A
0.0,0.0,-0.5371450987354968,-0.3436294700399192,-0.9239040157081242,-1.2283135052581133,-1.0331273246474366,-2.154132784561753,-0.9874777421027002,-2.8241454716161307,-0.6350524659368536,-2.091408641864106,-0.6581875871426528,-2.669886332814416,-0.5682323628141757,-1.9188119148815261,-0.5118026387027177,-1.5639819517593314,-0.2961642847049982,-2.14342171484031,-0.3082123880029087,-2.6387674930350387,-0.2792564837214032,-1.7275953918930844,-0.2873023669557326,-1.5532659483346545,0.026777180933283812,-2.0851013956495077,0.0399629961970002,-2.565570085111837,0.006423681610925217,-1.7188291879865623,-0.025711501034697142,-1.5136216693665834,0.3557831545870415,-1.956458044039747,0.35792536853133006,-2.343946162350389,0.28484143578251486,-1.7722315917935167,0.23695885915398074,-1.5810663793187107,A
0.0,0.0,-0.5415076681185852,-0.3405214940801217,-0.9083571915082874,-1.207360405095535,-0.9899149077034667,-2.1501370046440162,-0.9351298135354277,-2.8125916339017767,-0.6244836977014728,-2.0941663298958177,-0.5946218868387058,-2.673438287885064,-0.49797306572353867,-1.9130480233789178,-0.4831355665086377,-1.5918892726999396,-0.278031169785923,-2.131687450510161,-0.24083566637317283,-2.630858620552382,-0.21181294599143408,-1.7218366272575087,-0.2832389577216588,-1.5856190542795188,0.04773631666944985,-2.0811625147296318,0.10795462606663517,-2.5654053884526613,0.07966141345385018,-1.7095842364026914,-0.0065259114152616945,-1.526816970980288,0.3662003762762698,-1.958114696453255,0.42168366886695546,-2.3604011816381294,0.3647204878408242,-1.7723782613560684,0.2767443556527041,-1.5862274992427519,A
0.0,0.0,-0.5204466850488687,-0.369993962930636,-0.8566176194667448,-1.2703231590041923,-0.9219671390720281,-2.1953177370335717,-0.8638767543708707,-2.833176933629474,-0.5581308688962734,-2.106801285420421,-0.5241022107031552,-2.6749408227190736,-0.45574255760866966,-1.8974651809723233,-0.4407041057872345,-1.586883944103167,-0.21507744799868958,-2.1111286704263725,-0.18513491622615227,-2.577033609713333,-0.19139644178992726,-1.661383984484385,-0.2458119594312199,-1.5581802802563514,0.10484874167089814,-2.031955135676224,0.1613144483034837,-2.4842874980908367,0.09711930522060659,-1.6263322677330496,0.02483436476245394,-1.4665050717216608,0.41795861282722996,-1.8895107734360954,0.47013358132759125,-2.2566544239657285,0.38779009200004166,-1.6792432276140985,0.31188525479261514,-1.514154151316715,A
0.0,0.0,-0.5161643987243476,-0.33990277564318594,-0.8573034338199325,-1.2070499253528444,-0.9251451029257142,-2.0874974882804596,-0.8648436506518683,-2.7103887450270188,-0.5744405103171932,-2.0187991300072734,-0.5651869151504483,-2.542581977607029,-0.4806682991973454,-1.8119333246853595,-0.43769862494951317,-1.4823977435437745,-0.23315660106703043,-2.036581949567873,-0.23462272751135968,-2.478130363718372,-0.22296325555092295,-1.6039809632041107,-0.23589665424394882,-1.4855859407721876,0.08784975568069954,-1.9520807185133195,0.10922062513634763,-2.3819165401800366,0.058560064935818446,-1.5733284895784994,0.024580314893399187,-1.4342029414541628,0.4006176021714277,-1.7969224306156852,0.41590472296249736,-2.1112916194283486,0.3291482842350131,-1.5726620684674406,0.27385175108798815,-1.4324538274945577,A
0.0,0.0,-0.5452611892052793,-0.49070869349456825,-0.8637814662306107,-1.3631233105328886,-0.9254611714409946,-2.1753459098348253,-0.8921214562644614,-2.807812965767565,-0.39700081108319596,-2.3434390786379033,-0.6396216461834676,-2.5648097128442218,-0.5577595893702838,-1.8179769105206511,-0.43474700179621534,-1.5635403686483518,-0.08602028020676938,-2.312852954325823,-0.35087337247217487,-2.433893215132214,-0.3348702361721028,-1.5837172441009406,-0.21579500059977444,-1.5191077985276487,0.20146391549747422,-2.1359002871729786,-0.029610456882812754,-2.299659995775718,-0.07597245726120684,-1.500565553913056,0.04135314831869319,-1.40013660980933,0.48006031940919464,-1.863092174034331,0.2734196165788808,-2.033289097210152,0.16765051332768577,-1.5068457855134207,0.24175742875033054,-1.3999349049432233,A
0.0,0.0,-0.5240572915621058,-0.2950643275996018,-0.8818267282202491,-1.1546430479410958,-0.962022966978954,-2.057087839239775,-0.9254757635981341,-2.700838231356495,-0.6054619546531361,-2.0548118256847596,-0.5807892192224778,-2.569807412045784,-0.49231817912701775,-1.8061630077495157,-0.47764867592409366,-1.5355301246584696,-0.2585643975422959,-2.0953270336580316,-0.23335589777847943,-2.538365727604471,-0.22082551246456178,-1.620554151581037,-0.28016042750092096,-1.5458593458462688,0.06714584688613368,-2.0410257427150023,0.12032833583933293,-2.4686750001358364,0.07237348857805186,-1.608425589516988,-0.007486912611522605,-1.4793310067485361,0.38443159112001385,-1.913115947617119,0.42844305531150584,-2.2622343660722084,0.3588842992043474,-1.6676383818009362,0.27582802437304826,-1.5123927873811083,A
0.0,0.0,-0.5294662303632359,-0.29531409158317373,-0.8853464677806152,-1.1474827918270591,-0.9642839861130088,-2.0476563697891748,-0.9289035083750089,-2.693355267293411,-0.6006868647258419,-2.0602048142452234,-0.5750444770491667,-2.580507059937703,-0.4958958615456708,-1.8216837531716434,-0.4822761482680461,-1.536147209064954,-0.2580860203803379,-2.1036622248663397,-0.2367592874867155,-2.541080224275113,-0.22694129615969308,-1.6217027223549474,-0.27891164410143676,-1.5405812360934845,0.06866478029565976,-2.049853161378171,0.11982131904974207,-2.4675710598332654,0.06719301871021643,-1.6040021259144681,-0.008633282436863253,-1.4648673885796089,0.389298695186581,-1.9191534329689994,0.42757337432651826,-2.257810508669327,0.3537850486724184,-1.6701939127150165,0.27486627261222557,-1.5192436524106934,A
